LOCATION,Country,TYPE_VAR,Type of indicator,VARIABLE,Indicator,WB,Current/Future Well-being,SEX,Sex,AGE,Age,EDUCATION,Education,TIME,Time,Value,Flag Codes,Flags
LUX,Luxembourg,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,90.8113718,,
LUX,Luxembourg,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,90.8113718,,
LUX,Luxembourg,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,90.8113718,,
LUX,Luxembourg,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,90.8113718,,
LUX,Luxembourg,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,90.8113718,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2020,2020,81.69854283,,
COL,Colombia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2021,2021,81.69854283,,
GBR,United Kingdom,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,7.022160966,,
GBR,United Kingdom,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,7.4,,
GBR,United Kingdom,HOR,Gap between groups (horizontal inequality),7_3,Satisfaction with personal relationships,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,8.252406051,,
GBR,United Kingdom,HOR,Gap between groups (horizontal inequality),7_3,Satisfaction with personal relationships,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,8.52603705,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,5.1,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,5.1,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,5.5,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,5.4,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,5.6,,
KOR,Korea,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,5.7,,
DNK,Denmark,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,7.983586805,,
DNK,Denmark,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,7.7,,
NLD,Netherlands,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,7.67005558,,
NLD,Netherlands,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,7.6,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2020,2020,86.76763773,,
ITA,Italy,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2021,2021,86.76763773,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,88.66778016,,
EST,Estonia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,88.66778016,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2020,2020,79.68791723,,
PRT,Portugal,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2021,2021,79.68791723,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,78.96009088,,
LVA,Latvia,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,78.96009088,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2012,2012,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2014,2014,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2015,2015,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2016,2016,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2017,2017,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2019,2019,82.36660361,,
ZAF,South Africa,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2021,2021,82.36660361,,
POL,Poland,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2013,2013,6.920299433,,
POL,Poland,HOR,Gap between groups (horizontal inequality),11_1,Life satisfaction,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2018,2018,7.4,,
GRC,Greece,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2010,2010,71.81298733,,
GRC,Greece,HOR,Gap between groups (horizontal inequality),7_1,Social support,CWB,Current Well-being,TOT,Total population,TOT,Total population,PRIMARY,Primary,2011,2011,71.81298733,,
